sci_name,lat_species,lon_species,microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat_microplastic,lon_microplastic,dist_meters
Paragorgia arborea,61.168975,5.041687,0.003514,pieces/m3,0.0005-0.005,0.33,61.0145,4.769983,46650.33066458812
Paragorgia arborea,61.166618,5.048739,0.003514,pieces/m3,0.0005-0.005,0.33,61.0145,4.769983,46755.374709618125
Paragorgia arborea,61.171444,5.050104,0.003514,pieces/m3,0.0005-0.005,0.33,61.0145,4.769983,47692.33274820052
Paragorgia arborea,61.166939,5.056626,0.003514,pieces/m3,0.0005-0.005,0.33,61.0145,4.769983,47397.310029659035
Paragorgia arborea,61.163551,5.061827,0.003514,pieces/m3,0.0005-0.005,0.33,61.0145,4.769983,47219.378786839414
Paragorgia arborea,62.073298,5.070316,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,55297.36813680314
Paragorgia arborea,61.916641,5.072229,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,25797.3780986435
Paragorgia arborea,62.06947,5.089576,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,53630.26086484094
Paragorgia arborea,62.07257,5.091166,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,54248.653429206475
Paragorgia arborea,62.082002,5.107758,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,55715.61806506792
Paragorgia arborea,62.079869,5.110911,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,55123.34611297886
Paragorgia arborea,62.071493,5.114801,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,53101.62947627135
Paragorgia arborea,62.071704,5.119373,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,52986.57614568594
Paragorgia arborea,62.091291,5.122391,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,57322.051672750626
Paragorgia arborea,62.076895,5.128572,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,53850.74689668748
Paragorgia arborea,61.317918,5.164433,0.063012,pieces/m3,0.005-1,0.33,61.479167,4.971,43189.50887800298
Paragorgia arborea,62.078843,5.172544,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,53088.925094695034
Paragorgia arborea,62.079142,5.1762,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,53077.52172569544
Paragorgia arborea,62.090627,5.181141,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,55654.97390950697
Paragorgia arborea,61.89507,5.199323,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11520.045737734985
Paragorgia arborea,61.895299,5.199736,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11529.041624319689
Paragorgia arborea,61.895358,5.200042,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11516.557213203296
Paragorgia arborea,61.895439,5.200069,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11528.76556868343
Paragorgia arborea,61.895041,5.200482,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11428.200257193863
Paragorgia arborea,61.895642,5.200563,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11527.922221884735
Paragorgia arborea,61.895151,5.200698,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11431.426871619537
Paragorgia arborea,61.895231,5.200724,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11443.56182569569
Paragorgia arborea,61.896209,5.201299,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11574.707787439253
Paragorgia arborea,61.897182,5.206078,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11414.331157951523
Paragorgia arborea,61.897161,5.206087,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11409.810499714604
Paragorgia arborea,61.897131,5.206213,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11395.595145944288
Paragorgia arborea,61.897131,5.207264,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11323.944947792637
Paragorgia arborea,61.892171,5.207767,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10383.298087274528
Paragorgia arborea,61.892171,5.207776,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10382.637900877482
Paragorgia arborea,61.89221,5.207893,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10380.98917575292
Paragorgia arborea,61.89229,5.208163,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10375.494584712156
Paragorgia arborea,61.892392,5.208172,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10393.03060888137
Paragorgia arborea,61.897918,5.209788,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11305.046916656043
Paragorgia arborea,61.897918,5.209842,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11301.529292668942
Paragorgia arborea,61.89794,5.20986,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11304.568459685204
Paragorgia arborea,61.897918,5.209878,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11299.185378309354
Paragorgia arborea,61.897961,5.209905,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11305.662014247846
Paragorgia arborea,61.89813,5.209923,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11336.88648240495
Paragorgia arborea,61.897931,5.210013,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11292.89458926348
Paragorgia arborea,61.898071,5.210031,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11318.567155095307
Paragorgia arborea,61.898028,5.210049,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11309.15184031428
Paragorgia arborea,61.893069,5.21013,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10374.803140097072
Paragorgia arborea,61.893081,5.210193,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10372.54728084987
Paragorgia arborea,61.89331,5.210283,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10408.08306580568
Paragorgia arborea,61.893509,5.210624,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10420.76008573891
Paragorgia arborea,61.893509,5.210687,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10416.370678426436
Paragorgia arborea,61.893551,5.210813,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10415.338973530686
Paragorgia arborea,61.893538,5.210911,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10406.133536643538
Paragorgia arborea,61.893852,5.211352,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10433.745853612156
Paragorgia arborea,61.893852,5.211414,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10429.485105062497
Paragorgia arborea,61.894118,5.212052,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10435.467765233772
Paragorgia arborea,60.168538,5.212169,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,27130.857701084955
Paragorgia arborea,61.894131,5.212187,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10428.740666764172
Paragorgia arborea,61.894161,5.21234,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10423.99943417847
Paragorgia arborea,61.894139,5.212367,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10418.050498353443
Paragorgia arborea,61.894161,5.212501,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10413.12004500488
Paragorgia arborea,61.894182,5.21251,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10416.45266971062
Paragorgia arborea,61.894152,5.212546,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10408.3939150747
Paragorgia arborea,61.89419,5.212582,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10413.097948997462
Paragorgia arborea,61.894279,5.212582,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10429.81576330576
Paragorgia arborea,62.01475,5.2126,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37324.262635066625
Paragorgia arborea,61.894161,5.212609,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10405.832994078944
Paragorgia arborea,61.894419,5.212609,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10454.33230690662
Paragorgia arborea,61.894249,5.212627,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10421.149027705456
Paragorgia arborea,61.894309,5.212627,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10432.427973072583
Paragorgia arborea,61.894211,5.212654,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10412.19096088474
Paragorgia arborea,61.894169,5.212672,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10403.088782009581
Paragorgia arborea,61.894161,5.21269,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10400.37347560019
Paragorgia arborea,61.89419,5.21269,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10405.821300374835
Paragorgia arborea,61.894228,5.21269,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10412.96232863533
Paragorgia arborea,61.894131,5.212708,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10393.526324227074
Paragorgia arborea,61.894228,5.212726,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10410.540397973136
Paragorgia arborea,61.894161,5.212744,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10396.73654842703
Paragorgia arborea,61.894101,5.212789,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10382.434118349194
Paragorgia arborea,61.89422,5.212798,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10404.194816368703
Paragorgia arborea,61.893911,5.212834,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10343.740809097466
Paragorgia arborea,61.89422,5.212834,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10401.775476216635
Paragorgia arborea,61.894152,5.212843,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10388.382531066118
Paragorgia arborea,61.894241,5.212843,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10405.121940253339
Paragorgia arborea,61.894381,5.212852,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10430.882016639818
Paragorgia arborea,61.893822,5.212888,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10323.406986967746
Paragorgia arborea,61.89411,5.212888,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10377.45991792731
Paragorgia arborea,61.894161,5.212906,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10385.83900104214
Paragorgia arborea,61.894241,5.212933,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10399.080795623899
Paragorgia arborea,61.894089,5.21296,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10368.668746742549
Paragorgia arborea,61.894139,5.213058,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10371.49065008895
Paragorgia arborea,61.89477,5.213067,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10490.053391520032
Paragorgia arborea,61.89411,5.213076,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10364.82408315696
Paragorgia arborea,61.89408,5.213121,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10356.15684321366
Paragorgia arborea,61.894118,5.213238,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10355.464541490048
Paragorgia arborea,62.016486,5.213265,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37717.35435246415
Paragorgia arborea,62.017224,5.21331,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37888.96978713433
Paragorgia arborea,61.894072,5.213373,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10337.753118851046
Paragorgia arborea,61.89408,5.2134,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10337.4536803694
Paragorgia arborea,61.89419,5.213409,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10357.603086607078
Paragorgia arborea,61.894029,5.213418,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10326.635251230831
Paragorgia arborea,61.894072,5.213454,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10332.331847858499
Paragorgia arborea,61.894072,5.21357,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10324.576808971957
Paragorgia arborea,61.894051,5.213597,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10318.809729382456
Paragorgia arborea,62.017527,5.213651,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37953.57004676297
Paragorgia arborea,62.017683,5.213651,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37990.032862162334
Paragorgia arborea,61.894042,5.21366,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10312.90288407956
Paragorgia arborea,62.017207,5.213669,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37878.45085676028
Paragorgia arborea,62.017279,5.213741,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37893.97136431267
Paragorgia arborea,61.894059,5.213768,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10308.907226518888
Paragorgia arborea,62.015951,5.213867,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37581.3158815789
Paragorgia arborea,61.894021,5.213957,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10289.13265258561
Paragorgia arborea,62.01609,5.213966,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37611.9938849025
Paragorgia arborea,62.016048,5.213984,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37601.850744015435
Paragorgia arborea,62.016263,5.21402,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37651.44290368227
Paragorgia arborea,62.0162,5.214029,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37636.55541117127
Paragorgia arborea,62.016136,5.214038,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37621.43429483933
Paragorgia arborea,62.016149,5.214073,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37623.83645892196
Paragorgia arborea,61.894042,5.214127,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10281.802270978444
Paragorgia arborea,62.016124,5.214127,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37617.01285815428
Paragorgia arborea,62.016419,5.214154,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37685.4730633721
Paragorgia arborea,62.016465,5.214199,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37695.41053340134
Paragorgia arborea,61.894029,5.214262,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10270.379689329244
Paragorgia arborea,62.016486,5.214603,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37693.03709382947
Paragorgia arborea,62.016461,5.214648,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37686.384347986575
Paragorgia arborea,61.894021,5.214657,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10242.721724295912
Paragorgia arborea,62.016575,5.214666,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37712.71434334692
Paragorgia arborea,62.016469,5.214702,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37687.285988702184
Paragorgia arborea,62.016499,5.21472,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37693.97737784279
Paragorgia arborea,62.016592,5.214819,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,37713.949685200474
Paragorgia arborea,61.894029,5.214846,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10231.778004664215
Paragorgia arborea,61.901261,5.216858,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11536.53697680496
Paragorgia arborea,61.90121,5.216876,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11525.13942044884
Paragorgia arborea,61.894228,5.216984,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10131.18022756946
Paragorgia arborea,61.89441,5.217146,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10156.063614578254
Paragorgia arborea,61.894402,5.2172,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10151.082706228464
Paragorgia arborea,61.900449,5.219014,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11250.428235211139
Paragorgia arborea,61.895269,5.219023,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10207.21595221637
Paragorgia arborea,61.895341,5.219041,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10220.339747642145
Paragorgia arborea,61.89535,5.219059,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10221.02285479728
Paragorgia arborea,61.89535,5.219068,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10220.475407928918
Paragorgia arborea,61.895329,5.219104,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10214.135808151132
Paragorgia arborea,61.895388,5.219113,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10225.251868280315
Paragorgia arborea,61.895358,5.219248,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10211.123639294035
Paragorgia arborea,61.895371,5.219248,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10213.695727508048
Paragorgia arborea,61.89543,5.219984,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10181.020366933239
Paragorgia arborea,61.895409,5.220146,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10167.141842976564
Paragorgia arborea,61.901189,5.220416,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11326.60726855896
Paragorgia arborea,61.901181,5.220523,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11319.240048152238
Paragorgia arborea,61.901189,5.220586,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11317.539934730135
Paragorgia arborea,61.901202,5.220595,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11319.75474530118
Paragorgia arborea,61.901189,5.220613,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11316.10207253553
Paragorgia arborea,61.901202,5.220649,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11316.880731458796
Paragorgia arborea,61.901231,5.220811,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11314.29033244236
Paragorgia arborea,61.90121,5.220847,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11308.02378108365
Paragorgia arborea,61.901231,5.220919,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11308.567555274487
Paragorgia arborea,61.901261,5.220964,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11312.41576768745
Paragorgia arborea,61.900559,5.22099,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11165.513580468905
Paragorgia arborea,61.901248,5.221071,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11304.061889208291
Paragorgia arborea,61.901269,5.221071,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11308.425212589667
Paragorgia arborea,61.901291,5.221116,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11310.623694437527
Paragorgia arborea,61.9008,5.221314,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11198.184774416179
Paragorgia arborea,61.900838,5.221422,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11200.352580080807
Paragorgia arborea,61.90077,5.221628,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,11175.342620317479
Paragorgia arborea,61.895189,5.221772,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10026.861287941681
Paragorgia arborea,61.89488,5.222149,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,9942.78213821412
Paragorgia arborea,61.899598,5.222311,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10895.972212211149
Paragorgia arborea,61.894872,5.222392,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,9926.942657882997
Paragorgia arborea,61.894931,5.222607,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,9926.25548710146
Paragorgia arborea,61.900322,5.228303,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,10746.892060753433
Paragorgia arborea,59.667447,5.30686,0.021665,pieces/m3,0.005-1,0.33,59.321067,5.1497,77820.48287712419
Paragorgia arborea,60.062778,5.307831,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1429.061627542598
Paragorgia arborea,60.062778,5.30784,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1428.249944905275
Paragorgia arborea,60.062751,5.307849,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1423.919216001555
Paragorgia arborea,60.062751,5.307876,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1421.4803237108592
Paragorgia arborea,60.063128,5.3089,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1384.7058718275496
Paragorgia arborea,60.062451,5.308954,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1285.1711154606282
Paragorgia arborea,60.06315,5.308962,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1382.790839812716
Paragorgia arborea,60.062339,5.309439,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1226.9975134152144
Paragorgia arborea,60.06228,5.309582,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1206.3765042922673
Paragorgia arborea,60.062289,5.309582,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1207.584650282378
Paragorgia arborea,60.062289,5.309609,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1205.1890870138293
Paragorgia arborea,60.062258,5.309618,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1200.2276803171583
Paragorgia arborea,60.061101,5.310517,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,976.277391636885
Paragorgia arborea,60.061012,5.310624,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,956.4502362776341
Paragorgia arborea,60.061052,5.310624,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,960.6195435279101
Paragorgia arborea,60.074029,5.310957,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,3440.0938744037594
Paragorgia arborea,60.073979,5.311828,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,3407.671619033458
Paragorgia arborea,60.074042,5.311846,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,3420.979409827521
Paragorgia arborea,60.07397,5.313203,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,3376.984891271696
Paragorgia arborea,60.06757,5.318997,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,1906.5838114122896
Paragorgia arborea,60.026746,5.321629,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,7191.984144471339
Paragorgia arborea,59.672623,5.325024,0.021665,pieces/m3,0.005-1,0.33,59.321067,5.1497,79403.4611382946
Paragorgia arborea,59.807274,5.328429,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,55852.18142418569
Paragorgia arborea,59.801175,5.330181,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,57203.70858576858
Paragorgia arborea,61.909396,5.349854,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,14884.85699673302
Paragorgia arborea,61.914992,5.361882,0.342259,pieces/m3,0.005-1,0.33,61.85905,5.269233,16748.33806455727
Paragorgia arborea,59.686092,5.402639,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,83102.90687688974
Paragorgia arborea,59.960073,5.432661,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25419.990296190987
Paragorgia arborea,59.960132,5.432696,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25410.61000412076
Paragorgia arborea,59.96028,5.432795,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25387.723265472305
Paragorgia arborea,59.960091,5.432867,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25428.032893002768
Paragorgia arborea,59.960424,5.432867,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25364.118166952532
Paragorgia arborea,59.959934,5.433568,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25497.3901297908
Paragorgia arborea,59.958891,5.435796,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25822.504538783924
Paragorgia arborea,59.958616,5.435867,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25879.147009442262
Paragorgia arborea,59.958157,5.43602,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25975.675369015367
Paragorgia arborea,59.958243,5.436335,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25976.92655642871
Paragorgia arborea,59.95831,5.436397,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25967.595636013437
Paragorgia arborea,59.958378,5.436532,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25962.201379299462
Paragorgia arborea,59.958234,5.436577,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25992.29327149239
Paragorgia arborea,59.958189,5.43664,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26004.458955188973
Paragorgia arborea,59.958445,5.436685,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25958.032469394206
Paragorgia arborea,59.958207,5.436757,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26007.619694800444
Paragorgia arborea,59.958189,5.436775,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26012.079563191728
Paragorgia arborea,59.958238,5.43682,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26005.249107569856
Paragorgia arborea,59.958517,5.436919,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25957.515316642966
Paragorgia arborea,59.958589,5.436981,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25947.274367584738
Paragorgia arborea,59.95858,5.437098,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25955.630865411546
Paragorgia arborea,59.958585,5.437161,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25958.252077336754
Paragorgia arborea,59.958675,5.437197,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25943.114467245017
Paragorgia arborea,59.958643,5.437287,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25954.337500363796
Paragorgia arborea,59.958652,5.437287,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25952.61974484676
Paragorgia arborea,59.958616,5.437673,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25981.454291596765
Paragorgia arborea,59.958684,5.4377,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25970.025779050768
Paragorgia arborea,59.959219,5.438032,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25887.107295959402
Paragorgia arborea,59.958882,5.438913,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26001.789477699378
Paragorgia arborea,59.958971,5.439048,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25992.648403950985
Paragorgia arborea,59.958229,5.439074,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26135.227678990705
Paragorgia arborea,59.959286,5.439254,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,25944.735230826445
Paragorgia arborea,59.956579,5.443099,0.123985,pieces/m3,0.005-1,0.33,60.059017,5.318233,26680.58656309817
